epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
19,2020-05-06,12,PI,Canto do Buriti,2202307,city,2,9.43975,0,1,0,0.5,21187,False,False
19,2020-05-06,24,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
19,2020-05-06,14,PI,Castelo do Piauí,2202604,city,3,15.21607,0,0,0,0.0,19716,False,False
19,2020-05-06,3,PI,Cocal,2202703,city,1,3.59881,0,1,1,1.0,27787,False,False
19,2020-05-06,5,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
19,2020-05-06,17,PI,Colônia do Gurguéia,2202752,city,3,46.26774,0,1,0,0.3333,6484,False,False
19,2020-05-06,5,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
19,2020-05-06,10,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
19,2020-05-06,21,PI,Demerval Lobão,2203305,city,6,43.42477,2,0,0,0.0,13817,False,False
19,2020-05-06,11,PI,Elesbão Veloso,2203503,city,3,20.54513,0,0,0,0.0,14602,False,False
19,2020-05-06,20,PI,Esperantina,2203701,city,26,65.4302,6,0,0,0.0,39737,False,False
19,2020-05-06,10,PI,Fartura do Piauí,2203750,city,1,18.84304,0,0,0,0.0,5307,False,False
19,2020-05-06,18,PI,Floriano,2203909,city,12,20.02169,2,0,0,0.0,59935,False,False
19,2020-05-06,20,PI,Francinópolis,2204006,city,2,37.39716,0,0,0,0.0,5348,False,False
19,2020-05-06,7,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
19,2020-05-06,4,PI,Francisco Santos,2204204,city,1,10.73077,0,0,0,0.0,9319,False,False
19,2020-05-06,13,PI,Ilha Grande,2204659,city,1,10.60895,0,0,0,0.0,9426,False,False
19,2020-05-06,21,PI,Inhuma,2204709,city,1,6.53253,0,0,0,0.0,15308,False,False
19,2020-05-06,17,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
19,2020-05-06,13,PI,José de Freitas,2205508,city,2,5.101,0,0,0,0.0,39208,False,False
19,2020-05-06,5,PI,Júlio Borges,2205524,city,2,35.54292,0,1,0,0.5,5627,False,False
19,2020-05-06,18,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
19,2020-05-06,20,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
19,2020-05-06,14,PI,Luzilândia,2205805,city,2,7.84745,0,1,0,0.5,25486,False,False
19,2020-05-06,13,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
19,2020-05-06,3,PI,Marcos Parente,2206001,city,2,43.96571,0,0,0,0.0,4549,False,False
19,2020-05-06,17,PI,Miguel Alves,2206209,city,22,65.16588,-2,0,0,0.0,33760,False,False
19,2020-05-06,10,PI,Monsenhor Gil,2206407,city,0,,0,0,0,0.0,10564,False,False
19,2020-05-06,5,PI,Monsenhor Hipólito,2206506,city,2,25.80978,0,0,0,0.0,7749,False,False
19,2020-05-06,9,PI,Morro Cabeça no Tempo,2206654,city,1,22.06531,0,0,0,0.0,4532,False,False
19,2020-05-06,14,PI,Nazaré do Piauí,2206704,city,0,,0,0,0,0.0,7339,False,False
19,2020-05-06,16,PI,Nazária,2206720,city,2,23.33722,0,0,0,0.0,8570,False,False
19,2020-05-06,12,PI,Oeiras,2207009,city,8,21.60469,0,0,0,0.0,37029,False,False
19,2020-05-06,9,PI,Palmeirais,2207504,city,1,6.87805,0,0,0,0.0,14539,False,False
19,2020-05-06,40,PI,Parnaíba,2207702,city,55,35.9294,8,3,0,0.0545,153078,False,False
19,2020-05-06,18,PI,Pedro II,2207900,city,4,10.32471,0,1,0,0.25,38742,False,False
19,2020-05-06,22,PI,Picos,2208007,city,35,44.74445,6,1,0,0.0286,78222,False,False
19,2020-05-06,24,PI,Pimenteiras,2208106,city,1,8.24606,0,0,0,0.0,12127,False,False
19,2020-05-06,10,PI,Pio IX,2208205,city,3,16.28223,0,0,0,0.0,18425,False,False
19,2020-05-06,31,PI,Piracuruca,2208304,city,8,27.78646,0,2,0,0.25,28791,False,False
19,2020-05-06,12,PI,Piripiri,2208403,city,17,26.67001,3,0,0,0.0,63742,False,False
19,2020-05-06,4,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
19,2020-05-06,9,PI,Queimada Nova,2208650,city,1,11.121,0,0,0,0.0,8992,False,False
19,2020-05-06,4,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
19,2020-05-06,19,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
19,2020-05-06,12,PI,Rio Grande do Piauí,2209005,city,2,31.09453,0,0,0,0.0,6432,False,False
19,2020-05-06,1,PI,Santa Luz,2209302,city,1,17.06485,1,1,1,1.0,5860,False,False
19,2020-05-06,11,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
19,2020-05-06,5,PI,São Gonçalo do Piauí,2209807,city,1,19.94018,0,0,0,0.0,5015,False,False
19,2020-05-06,6,PI,São João do Piauí,2210003,city,2,9.70827,0,0,0,0.0,20601,False,False
19,2020-05-06,41,PI,São José do Divino,2210052,city,3,56.11672,0,1,0,0.3333,5346,False,False
19,2020-05-06,20,PI,São José do Piauí,2210201,city,1,14.91424,0,0,0,0.0,6705,False,False
19,2020-05-06,7,PI,São Julião,2210300,city,1,15.71586,0,0,0,0.0,6363,False,False
19,2020-05-06,8,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
19,2020-05-06,5,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
19,2020-05-06,9,PI,São Pedro do Piauí,2210508,city,1,6.99741,0,0,0,0.0,14291,False,False
19,2020-05-06,23,PI,São Raimundo Nonato,2210607,city,30,86.43042,1,0,0,0.0,34710,False,False
19,2020-05-06,49,PI,Teresina,2211001,city,653,75.50486,73,17,3,0.026,864845,False,False
19,2020-05-06,19,PI,União,2211100,city,21,47.20692,0,0,0,0.0,44485,False,False
19,2020-05-06,10,PI,Uruçuí,2211209,city,9,41.74784,0,0,0,0.0,21558,False,False
19,2020-05-06,6,PI,Valença do Piauí,2211308,city,1,4.78057,0,0,0,0.0,20918,False,False
19,2020-05-06,12,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
19,2020-05-06,4,PI,Vila Nova do Piauí,2211605,city,2,67.3174,0,0,0,0.0,2971,False,False
19,2020-05-06,49,PI,,22,state,1051,32.10899,102,35,5,0.0333,3273227,False,False
19,2020-05-05,13,PI,Água Branca,2200202,city,12,68.92195,4,0,0,0.0,17411,False,False
19,2020-05-05,21,PI,Altos,2200400,city,9,22.20906,1,0,0,0.0,40524,False,False
19,2020-05-05,12,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,0,0,0,0.0,5419,False,False
19,2020-05-05,4,PI,Amarante,2200509,city,1,5.68246,0,0,0,0.0,17598,False,False
19,2020-05-05,18,PI,Angical do Piauí,2200608,city,3,44.19564,1,0,0,0.0,6788,False,False
19,2020-05-05,11,PI,Anísio de Abreu,2200707,city,7,70.8502,3,0,0,0.0,9880,False,False
19,2020-05-05,7,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
19,2020-05-05,9,PI,Barras,2201200,city,6,12.74806,2,0,0,0.0,47066,False,False
19,2020-05-05,2,PI,Batalha,2201507,city,3,11.17027,0,0,0,0.0,26857,False,False
19,2020-05-05,2,PI,Beneditinos,2201606,city,1,9.55384,0,0,0,0.0,10467,False,False
19,2020-05-05,3,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
19,2020-05-05,16,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
19,2020-05-05,7,PI,Boa Hora,2201770,city,1,14.74709,1,0,0,0.0,6781,False,False
19,2020-05-05,12,PI,Bom Jesus,2201903,city,7,27.80095,3,0,0,0.0,25179,False,False
19,2020-05-05,19,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
19,2020-05-05,21,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
19,2020-05-05,10,PI,Buriti dos Lopes,2202000,city,2,10.11071,0,1,0,0.5,19781,False,False
19,2020-05-05,33,PI,Campo Maior,2202208,city,16,34.16394,2,0,0,0.0,46833,False,False
19,2020-05-05,11,PI,Canto do Buriti,2202307,city,2,9.43975,0,1,0,0.5,21187,False,False
19,2020-05-05,23,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
19,2020-05-05,13,PI,Castelo do Piauí,2202604,city,3,15.21607,0,0,0,0.0,19716,False,False
19,2020-05-05,2,PI,Cocal,2202703,city,1,3.59881,0,0,0,0.0,27787,False,False
19,2020-05-05,4,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
19,2020-05-05,16,PI,Colônia do Gurguéia,2202752,city,3,46.26774,1,1,1,0.3333,6484,False,False
19,2020-05-05,4,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
19,2020-05-05,9,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
19,2020-05-05,20,PI,Demerval Lobão,2203305,city,4,28.94984,0,0,0,0.0,13817,False,False
19,2020-05-05,10,PI,Elesbão Veloso,2203503,city,3,20.54513,1,0,0,0.0,14602,False,False
19,2020-05-05,19,PI,Esperantina,2203701,city,20,50.33093,0,0,0,0.0,39737,False,False
19,2020-05-05,9,PI,Fartura do Piauí,2203750,city,1,18.84304,-1,0,0,0.0,5307,False,False
19,2020-05-05,17,PI,Floriano,2203909,city,10,16.68474,1,0,0,0.0,59935,False,False
19,2020-05-05,19,PI,Francinópolis,2204006,city,2,37.39716,0,0,0,0.0,5348,False,False
19,2020-05-05,6,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
19,2020-05-05,3,PI,Francisco Santos,2204204,city,1,10.73077,0,0,0,0.0,9319,False,False
19,2020-05-05,12,PI,Ilha Grande,2204659,city,1,10.60895,0,0,0,0.0,9426,False,False
19,2020-05-05,20,PI,Inhuma,2204709,city,1,6.53253,0,0,0,0.0,15308,False,False
19,2020-05-05,16,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
19,2020-05-05,12,PI,José de Freitas,2205508,city,2,5.101,0,0,0,0.0,39208,False,False
19,2020-05-05,4,PI,Júlio Borges,2205524,city,2,35.54292,0,1,0,0.5,5627,False,False
19,2020-05-05,17,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
19,2020-05-05,19,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
19,2020-05-05,13,PI,Luzilândia,2205805,city,2,7.84745,0,1,0,0.5,25486,False,False
19,2020-05-05,12,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
19,2020-05-05,2,PI,Marcos Parente,2206001,city,2,43.96571,1,0,0,0.0,4549,False,False
19,2020-05-05,16,PI,Miguel Alves,2206209,city,24,71.09005,0,0,0,0.0,33760,False,False
19,2020-05-05,9,PI,Monsenhor Gil,2206407,city,0,,0,0,0,0.0,10564,False,False
19,2020-05-05,4,PI,Monsenhor Hipólito,2206506,city,2,25.80978,1,0,0,0.0,7749,False,False
19,2020-05-05,8,PI,Morro Cabeça no Tempo,2206654,city,1,22.06531,0,0,0,0.0,4532,False,False
19,2020-05-05,13,PI,Nazaré do Piauí,2206704,city,0,,0,0,0,0.0,7339,False,False
19,2020-05-05,15,PI,Nazária,2206720,city,2,23.33722,0,0,0,0.0,8570,False,False
19,2020-05-05,11,PI,Oeiras,2207009,city,8,21.60469,2,0,0,0.0,37029,False,False
19,2020-05-05,8,PI,Palmeirais,2207504,city,1,6.87805,0,0,0,0.0,14539,False,False
19,2020-05-05,39,PI,Parnaíba,2207702,city,47,30.7033,6,3,0,0.0638,153078,False,False
19,2020-05-05,17,PI,Pedro II,2207900,city,4,10.32471,0,1,0,0.25,38742,False,False
19,2020-05-05,21,PI,Picos,2208007,city,29,37.07397,0,1,0,0.0345,78222,False,False
19,2020-05-05,23,PI,Pimenteiras,2208106,city,1,8.24606,0,0,0,0.0,12127,False,False
19,2020-05-05,9,PI,Pio IX,2208205,city,3,16.28223,0,0,0,0.0,18425,False,False
19,2020-05-05,30,PI,Piracuruca,2208304,city,8,27.78646,0,2,0,0.25,28791,False,False
19,2020-05-05,11,PI,Piripiri,2208403,city,14,21.96354,3,0,0,0.0,63742,False,False
19,2020-05-05,3,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
19,2020-05-05,8,PI,Queimada Nova,2208650,city,1,11.121,0,0,0,0.0,8992,False,False
19,2020-05-05,3,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
19,2020-05-05,18,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
19,2020-05-05,11,PI,Rio Grande do Piauí,2209005,city,2,31.09453,0,0,0,0.0,6432,False,False
19,2020-05-05,10,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
19,2020-05-05,4,PI,São Gonçalo do Piauí,2209807,city,1,19.94018,0,0,0,0.0,5015,False,False
19,2020-05-05,5,PI,São João do Piauí,2210003,city,2,9.70827,0,0,0,0.0,20601,False,False
19,2020-05-05,40,PI,São José do Divino,2210052,city,3,56.11672,0,1,0,0.3333,5346,False,False
19,2020-05-05,19,PI,São José do Piauí,2210201,city,1,14.91424,0,0,0,0.0,6705,False,False
19,2020-05-05,6,PI,São Julião,2210300,city,1,15.71586,0,0,0,0.0,6363,False,False
19,2020-05-05,7,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
19,2020-05-05,4,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
19,2020-05-05,8,PI,São Pedro do Piauí,2210508,city,1,6.99741,0,0,0,0.0,14291,False,False
19,2020-05-05,22,PI,São Raimundo Nonato,2210607,city,29,83.54941,0,0,0,0.0,34710,False,False
19,2020-05-05,48,PI,Teresina,2211001,city,580,67.06404,40,14,0,0.0241,864845,False,False
19,2020-05-05,18,PI,União,2211100,city,21,47.20692,0,0,0,0.0,44485,False,False
19,2020-05-05,9,PI,Uruçuí,2211209,city,9,41.74784,2,0,0,0.0,21558,False,False
19,2020-05-05,5,PI,Valença do Piauí,2211308,city,1,4.78057,0,0,0,0.0,20918,False,False
19,2020-05-05,11,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
19,2020-05-05,3,PI,Vila Nova do Piauí,2211605,city,2,67.3174,0,0,0,0.0,2971,False,False
19,2020-05-05,48,PI,,22,state,949,28.9928,74,30,1,0.0316,3273227,False,False
19,2020-05-04,12,PI,Água Branca,2200202,city,8,45.94796,0,0,0,0.0,17411,False,False
19,2020-05-04,20,PI,Altos,2200400,city,8,19.74139,1,0,0,0.0,40524,False,False
19,2020-05-04,11,PI,Alvorada do Gurguéia,2200459,city,1,18.45359,-1,0,0,0.0,5419,False,False
19,2020-05-04,3,PI,Amarante,2200509,city,1,5.68246,0,0,0,0.0,17598,False,False
19,2020-05-04,17,PI,Angical do Piauí,2200608,city,2,29.46376,0,0,0,0.0,6788,False,False
19,2020-05-04,10,PI,Anísio de Abreu,2200707,city,4,40.48583,0,0,0,0.0,9880,False,False
19,2020-05-04,6,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
19,2020-05-04,8,PI,Barras,2201200,city,4,8.4987,0,0,0,0.0,47066,False,False
19,2020-05-04,1,PI,Batalha,2201507,city,3,11.17027,3,0,0,0.0,26857,False,False
19,2020-05-04,1,PI,Beneditinos,2201606,city,1,9.55384,1,0,0,0.0,10467,False,False
19,2020-05-04,2,PI,Bertolínia,2201705,city,1,18.17851,0,0,0,0.0,5501,False,False
19,2020-05-04,15,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
19,2020-05-04,6,PI,Boa Hora,2201770,city,0,,0,0,0,0.0,6781,False,False
19,2020-05-04,11,PI,Bom Jesus,2201903,city,4,15.88625,1,0,0,0.0,25179,False,False
19,2020-05-04,18,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
19,2020-05-04,20,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
19,2020-05-04,9,PI,Buriti dos Lopes,2202000,city,2,10.11071,0,1,0,0.5,19781,False,False
19,2020-05-04,32,PI,Campo Maior,2202208,city,14,29.89345,4,0,0,0.0,46833,False,False
19,2020-05-04,10,PI,Canto do Buriti,2202307,city,2,9.43975,1,1,0,0.5,21187,False,False
19,2020-05-04,22,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
19,2020-05-04,12,PI,Castelo do Piauí,2202604,city,3,15.21607,0,0,0,0.0,19716,False,False
19,2020-05-04,1,PI,Cocal,2202703,city,1,3.59881,1,0,0,0.0,27787,False,False
19,2020-05-04,3,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
19,2020-05-04,15,PI,Colônia do Gurguéia,2202752,city,2,30.84516,0,0,0,0.0,6484,False,False
19,2020-05-04,3,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
19,2020-05-04,8,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
19,2020-05-04,19,PI,Demerval Lobão,2203305,city,4,28.94984,0,0,0,0.0,13817,False,False
19,2020-05-04,9,PI,Elesbão Veloso,2203503,city,2,13.69675,1,0,0,0.0,14602,False,False
19,2020-05-04,18,PI,Esperantina,2203701,city,20,50.33093,2,0,0,0.0,39737,False,False
19,2020-05-04,8,PI,Fartura do Piauí,2203750,city,2,37.68607,0,0,0,0.0,5307,False,False
19,2020-05-04,16,PI,Floriano,2203909,city,9,15.01627,0,0,0,0.0,59935,False,False
19,2020-05-04,18,PI,Francinópolis,2204006,city,2,37.39716,0,0,0,0.0,5348,False,False
19,2020-05-04,5,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
19,2020-05-04,2,PI,Francisco Santos,2204204,city,1,10.73077,0,0,0,0.0,9319,False,False
19,2020-05-04,11,PI,Ilha Grande,2204659,city,1,10.60895,0,0,0,0.0,9426,False,False
19,2020-05-04,19,PI,Inhuma,2204709,city,1,6.53253,0,0,0,0.0,15308,False,False
19,2020-05-04,15,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
19,2020-05-04,11,PI,José de Freitas,2205508,city,2,5.101,0,0,0,0.0,39208,False,False
19,2020-05-04,3,PI,Júlio Borges,2205524,city,2,35.54292,1,1,0,0.5,5627,False,False
19,2020-05-04,16,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
19,2020-05-04,18,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
19,2020-05-04,12,PI,Luzilândia,2205805,city,2,7.84745,0,1,1,0.5,25486,False,False
19,2020-05-04,11,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
19,2020-05-04,1,PI,Marcos Parente,2206001,city,1,21.98285,1,0,0,0.0,4549,False,False
19,2020-05-04,15,PI,Miguel Alves,2206209,city,24,71.09005,6,0,0,0.0,33760,False,False
19,2020-05-04,8,PI,Monsenhor Gil,2206407,city,0,,0,0,0,0.0,10564,False,False
19,2020-05-04,3,PI,Monsenhor Hipólito,2206506,city,1,12.90489,0,0,0,0.0,7749,False,False
19,2020-05-04,7,PI,Morro Cabeça no Tempo,2206654,city,1,22.06531,0,0,0,0.0,4532,False,False
19,2020-05-04,12,PI,Nazaré do Piauí,2206704,city,0,,0,0,0,0.0,7339,False,False
19,2020-05-04,14,PI,Nazária,2206720,city,2,23.33722,0,0,0,0.0,8570,False,False
19,2020-05-04,10,PI,Oeiras,2207009,city,6,16.20352,0,0,0,0.0,37029,False,False
19,2020-05-04,7,PI,Palmeirais,2207504,city,1,6.87805,-1,0,0,0.0,14539,False,False
19,2020-05-04,38,PI,Parnaíba,2207702,city,41,26.78373,0,3,0,0.0732,153078,False,False
19,2020-05-04,16,PI,Pedro II,2207900,city,4,10.32471,0,1,0,0.25,38742,False,False
19,2020-05-04,20,PI,Picos,2208007,city,29,37.07397,2,1,0,0.0345,78222,False,False
19,2020-05-04,22,PI,Pimenteiras,2208106,city,1,8.24606,0,0,0,0.0,12127,False,False
19,2020-05-04,8,PI,Pio IX,2208205,city,3,16.28223,1,0,0,0.0,18425,False,False
19,2020-05-04,29,PI,Piracuruca,2208304,city,8,27.78646,0,2,0,0.25,28791,False,False
19,2020-05-04,10,PI,Piripiri,2208403,city,11,17.25707,0,0,0,0.0,63742,False,False
19,2020-05-04,2,PI,Porto,2208502,city,1,7.95672,0,0,0,0.0,12568,False,False
19,2020-05-04,7,PI,Queimada Nova,2208650,city,1,11.121,0,0,0,0.0,8992,False,False
19,2020-05-04,2,PI,Regeneração,2208809,city,1,5.56235,0,0,0,0.0,17978,False,False
19,2020-05-04,17,PI,Ribeira do Piauí,2208874,city,1,22.33639,0,0,0,0.0,4477,False,False
19,2020-05-04,10,PI,Rio Grande do Piauí,2209005,city,2,31.09453,0,0,0,0.0,6432,False,False
19,2020-05-04,9,PI,São Francisco do Piauí,2209708,city,1,15.56905,0,1,0,1.0,6423,False,False
19,2020-05-04,3,PI,São Gonçalo do Piauí,2209807,city,1,19.94018,0,0,0,0.0,5015,False,False
19,2020-05-04,4,PI,São João do Piauí,2210003,city,2,9.70827,1,0,0,0.0,20601,False,False
19,2020-05-04,39,PI,São José do Divino,2210052,city,3,56.11672,0,1,0,0.3333,5346,False,False
19,2020-05-04,18,PI,São José do Piauí,2210201,city,1,14.91424,0,0,0,0.0,6705,False,False
19,2020-05-04,5,PI,São Julião,2210300,city,1,15.71586,0,0,0,0.0,6363,False,False
19,2020-05-04,6,PI,São Lourenço do Piauí,2210359,city,1,21.86748,0,0,0,0.0,4573,False,False
19,2020-05-04,3,PI,São Miguel da Baixa Grande,2210383,city,1,40.78303,0,0,0,0.0,2452,False,False
19,2020-05-04,7,PI,São Pedro do Piauí,2210508,city,1,6.99741,0,0,0,0.0,14291,False,False
19,2020-05-04,21,PI,São Raimundo Nonato,2210607,city,29,83.54941,0,0,0,0.0,34710,False,False
19,2020-05-04,47,PI,Teresina,2211001,city,540,62.43893,55,14,0,0.0259,864845,False,False
19,2020-05-04,17,PI,União,2211100,city,21,47.20692,4,0,0,0.0,44485,False,False
19,2020-05-04,8,PI,Uruçuí,2211209,city,7,32.47054,6,0,0,0.0,21558,False,False
19,2020-05-04,4,PI,Valença do Piauí,2211308,city,1,4.78057,0,0,0,0.0,20918,False,False
19,2020-05-04,10,PI,Várzea Grande,2211407,city,1,22.77386,0,0,0,0.0,4391,False,False
19,2020-05-04,2,PI,Vila Nova do Piauí,2211605,city,2,67.3174,1,0,0,0.0,2971,False,False
19,2020-05-04,47,PI,,22,state,875,26.73203,91,29,1,0.0331,3273227,False,False
19,2020-05-03,11,PI,Água Branca,2200202,city,8,45.94796,-2,0,0,0.0,17411,False,False
19,2020-05-03,19,PI,Altos,2200400,city,7,17.27371,-3,0,0,0.0,40524,False,False
19,2020-05-03,10,PI,Alvorada do Gurguéia,2200459,city,2,36.90718,0,0,0,0.0,5419,False,False
19,2020-05-03,2,PI,Amarante,2200509,city,1,5.68246,0,0,0,0.0,17598,False,False
19,2020-05-03,16,PI,Angical do Piauí,2200608,city,2,29.46376,0,0,0,0.0,6788,False,False
19,2020-05-03,9,PI,Anísio de Abreu,2200707,city,4,40.48583,0,0,0,0.0,9880,False,False
19,2020-05-03,5,PI,Aroazes,2200905,city,1,17.13796,0,0,0,0.0,5835,False,False
19,2020-05-03,7,PI,Barras,2201200,city,4,8.4987,0,0,0,0.0,47066,False,False
19,2020-05-03,1,PI,Bertolínia,2201705,city,1,18.17851,1,0,0,0.0,5501,False,False
19,2020-05-03,14,PI,Betânia do Piauí,2201739,city,1,16.11604,0,0,0,0.0,6205,False,False
19,2020-05-03,5,PI,Boa Hora,2201770,city,0,,0,0,0,0.0,6781,False,False
19,2020-05-03,10,PI,Bom Jesus,2201903,city,3,11.91469,0,0,0,0.0,25179,False,False
19,2020-05-03,17,PI,Bom Princípio do Piauí,2201919,city,1,17.76199,0,1,0,1.0,5630,False,False
19,2020-05-03,19,PI,Bonfim do Piauí,2201929,city,1,17.63668,0,0,0,0.0,5670,False,False
19,2020-05-03,8,PI,Buriti dos Lopes,2202000,city,2,10.11071,1,1,0,0.5,19781,False,False
19,2020-05-03,31,PI,Campo Maior,2202208,city,10,21.35247,3,0,0,0.0,46833,False,False
19,2020-05-03,9,PI,Canto do Buriti,2202307,city,1,4.71988,0,1,0,1.0,21187,False,False
19,2020-05-03,21,PI,Caracol,2202505,city,1,9.16086,0,0,0,0.0,10916,False,False
19,2020-05-03,11,PI,Castelo do Piauí,2202604,city,3,15.21607,0,0,0,0.0,19716,False,False
19,2020-05-03,2,PI,Cocal dos Alves,2202729,city,1,16.25223,0,0,0,0.0,6153,False,False
19,2020-05-03,14,PI,Colônia do Gurguéia,2202752,city,2,30.84516,0,0,0,0.0,6484,False,False
19,2020-05-03,2,PI,Colônia do Piauí,2202778,city,1,13.06165,0,0,0,0.0,7656,False,False
19,2020-05-03,7,PI,Corrente,2202901,city,0,,0,0,0,0.0,26644,False,False
19,2020-05-03,18,PI,Demerval Lobão,2203305,city,4,28.94984,0,0,0,0.0,13817,False,False
19,2020-05-03,8,PI,Elesbão Veloso,2203503,city,1,6.84838,0,0,0,0.0,14602,False,False
19,2020-05-03,17,PI,Esperantina,2203701,city,18,45.29783,0,0,0,0.0,39737,False,False
19,2020-05-03,7,PI,Fartura do Piauí,2203750,city,2,37.68607,0,0,0,0.0,5307,False,False
19,2020-05-03,15,PI,Floriano,2203909,city,9,15.01627,2,0,0,0.0,59935,False,False
19,2020-05-03,17,PI,Francinópolis,2204006,city,2,37.39716,0,0,0,0.0,5348,False,False
19,2020-05-03,4,PI,Francisco Ayres,2204105,city,1,22.99908,0,0,0,0.0,4348,False,False
19,2020-05-03,1,PI,Francisco Santos,2204204,city,1,10.73077,1,0,0,0.0,9319,False,False
19,2020-05-03,10,PI,Ilha Grande,2204659,city,1,10.60895,0,0,0,0.0,9426,False,False
19,2020-05-03,18,PI,Inhuma,2204709,city,1,6.53253,0,0,0,0.0,15308,False,False
19,2020-05-03,14,PI,Itaueira,2205102,city,1,9.07523,0,1,0,1.0,11019,False,False
19,2020-05-03,10,PI,José de Freitas,2205508,city,2,5.101,0,0,0,0.0,39208,False,False
19,2020-05-03,2,PI,Júlio Borges,2205524,city,1,17.77146,0,1,0,1.0,5627,False,False
19,2020-05-03,15,PI,Lagoa do Barro do Piauí,2205565,city,1,21.48228,0,0,0,0.0,4655,False,False
19,2020-05-03,17,PI,Luís Correia,2205706,city,3,9.8974,0,0,0,0.0,30311,False,False
19,2020-05-03,11,PI,Luzilândia,2205805,city,2,7.84745,0,0,0,0.0,25486,False,False
19,2020-05-03,10,PI,Manoel Emídio,2205904,city,1,18.69508,0,0,0,0.0,5349,False,False
19,2020-05-03,14,PI,Miguel Alves,2206209,city,18,53.31754,-4,0,0,0.0,33760,False,False
